Local time,Open,High,Low,Close,Volume
13.01.2020 07:00:00.000 GMT+0100,1.08280,1.08301,1.08243,1.08292,1469.1899
13.01.2020 08:00:00.000 GMT+0100,1.08294,1.08329,1.08262,1.08271,3912.1201
13.01.2020 09:00:00.000 GMT+0100,1.08272,1.08284,1.08197,1.08244,5662.1401
13.01.2020 10:00:00.000 GMT+0100,1.08249,1.08312,1.08125,1.08126,6469.27
13.01.2020 11:00:00.000 GMT+0100,1.08127,1.08181,1.08097,1.08143,4073.29
13.01.2020 12:00:00.000 GMT+0100,1.08142,1.08180,1.08085,1.08098,3055.8501
13.01.2020 13:00:00.000 GMT+0100,1.08097,1.08172,1.08082,1.08156,3806.3799
13.01.2020 14:00:00.000 GMT+0100,1.08156,1.08169,1.08015,1.08049,4734.6499
13.01.2020 15:00:00.000 GMT+0100,1.08049,1.08096,1.07972,1.08018,5787.1602
13.01.2020 16:00:00.000 GMT+0100,1.08017,1.08099,1.07976,1.08088,5965.8501
13.01.2020 17:00:00.000 GMT+0100,1.08087,1.08113,1.07998,1.08088,4731.48
13.01.2020 18:00:00.000 GMT+0100,1.08088,1.08140,1.08054,1.08054,3343.24
13.01.2020 19:00:00.000 GMT+0100,1.08053,1.08113,1.08045,1.08099,2614.73
13.01.2020 20:00:00.000 GMT+0100,1.08099,1.08125,1.08089,1.08118,1940.88
13.01.2020 21:00:00.000 GMT+0100,1.08117,1.08120,1.08086,1.08119,2455.6101
13.01.2020 22:00:00.000 GMT+0100,1.08118,1.08124,1.08060,1.08060,1036.39
13.01.2020 23:00:00.000 GMT+0100,1.08060,1.08090,1.07942,1.08067,576.87
14.01.2020 00:00:00.000 GMT+0100,1.08074,1.08110,1.08073,1.08107,1125.91
14.01.2020 01:00:00.000 GMT+0100,1.08105,1.08142,1.08084,1.08108,2529.6599
14.01.2020 02:00:00.000 GMT+0100,1.08108,1.08153,1.08087,1.08147,3969.76
14.01.2020 03:00:00.000 GMT+0100,1.08147,1.08150,1.08122,1.08144,2407.9399
14.01.2020 04:00:00.000 GMT+0100,1.08145,1.08153,1.08126,1.08135,2118.0901
14.01.2020 05:00:00.000 GMT+0100,1.08135,1.08172,1.08128,1.08134,3151.6101
14.01.2020 06:00:00.000 GMT+0100,1.08134,1.08174,1.08121,1.08148,2261.47
14.01.2020 07:00:00.000 GMT+0100,1.08149,1.08205,1.08134,1.08200,2819.8201
14.01.2020 08:00:00.000 GMT+0100,1.08200,1.08200,1.08084,1.08087,4250.5601
14.01.2020 09:00:00.000 GMT+0100,1.08087,1.08109,1.07849,1.07919,6356.79
14.01.2020 10:00:00.000 GMT+0100,1.07923,1.07989,1.07878,1.07931,5100.8301
14.01.2020 11:00:00.000 GMT+0100,1.07930,1.07950,1.07819,1.07849,3593.4399
14.01.2020 12:00:00.000 GMT+0100,1.07851,1.07877,1.07632,1.07667,7219.4199
14.01.2020 13:00:00.000 GMT+0100,1.07667,1.07714,1.07595,1.07649,5315.1001
14.01.2020 14:00:00.000 GMT+0100,1.07651,1.07783,1.07611,1.07764,8082.4502
14.01.2020 15:00:00.000 GMT+0100,1.07763,1.07842,1.07677,1.07701,8458.46
14.01.2020 16:00:00.000 GMT+0100,1.07703,1.07752,1.07639,1.07685,6531.0801
14.01.2020 17:00:00.000 GMT+0100,1.07685,1.07753,1.07667,1.07699,4394.0898
14.01.2020 18:00:00.000 GMT+0100,1.07699,1.07771,1.07680,1.07752,2618.9199
14.01.2020 19:00:00.000 GMT+0100,1.07752,1.07756,1.07615,1.07622,4839.4502
14.01.2020 20:00:00.000 GMT+0100,1.07621,1.07682,1.07594,1.07632,3312.51
14.01.2020 21:00:00.000 GMT+0100,1.07630,1.07657,1.07629,1.07648,3560.72
14.01.2020 22:00:00.000 GMT+0100,1.07646,1.07660,1.07611,1.07611,1566.61
14.01.2020 23:00:00.000 GMT+0100,1.07614,1.07650,1.07573,1.07616,1162.16
15.01.2020 00:00:00.000 GMT+0100,1.07625,1.07657,1.07598,1.07614,1733.03
15.01.2020 01:00:00.000 GMT+0100,1.07618,1.07670,1.07615,1.07622,2920.6599
